city,date,year,month,day,dow,all,tmean,rh,pm10
London,08jun2005,2005,6,8,3,147,13.71875,39.150002,37.299999
London,09jun2005,2005,6,9,4,132,15.025,38.825001,45
London,10jun2005,2005,6,10,5,158,15.75625,65.800003,34.599998
London,11jun2005,2005,6,11,6,128,11.30625,53.549999,26.799999
London,12jun2005,2005,6,12,0,128,14.8,61.150002,28.299999
London,13jun2005,2005,6,13,1,145,12.58125,44.825001,29.700001
London,14jun2005,2005,6,14,2,111,13.975,50.924999,43.799999
London,15jun2005,2005,6,15,3,124,15.7625,69.150002,43.400002
London,16jun2005,2005,6,16,4,113,16.65,80.724998,46.799999
London,17jun2005,2005,6,17,5,156,20.80625,70.474998,37.099998
London,18jun2005,2005,6,18,6,132,22.50625,55.700001,36.900002
London,19jun2005,2005,6,19,0,147,24.525,42.325001,39.099998
London,20jun2005,2005,6,20,1,161,22.75625,61.174999,37.700001
London,21jun2005,2005,6,21,2,142,20.09375,38.875,26.799999
London,22jun2005,2005,6,22,3,133,21.25625,47.650002,44.099998
London,23jun2005,2005,6,23,4,137,23.0375,35.5,50.5
London,24jun2005,2005,6,24,5,197,22.00625,54.224998,40.599998
London,25jun2005,2005,6,25,6,134,17.325001,80.875,33.5
London,26jun2005,2005,6,26,0,107,16.44375,63.375,22.1
London,27jun2005,2005,6,27,1,116,18.2875,55.599998,33.900002
London,28jun2005,2005,6,28,2,119,19.356251,46.799999,36.900002
London,29jun2005,2005,6,29,3,118,19.7125,66.974998,55.599998
London,30jun2005,2005,6,30,4,129,16.9,83.375,49.799999
London,01jul2005,2005,7,1,5,138,16.924999,64.349998,46.200001
London,02jul2005,2005,7,2,6,145,18.75,73.349998,40.299999
London,03jul2005,2005,7,3,0,127,16.49375,74.974998,39.599998
London,04jul2005,2005,7,4,1,135,14.94375,56.224998,28.6
London,05jul2005,2005,7,5,2,134,13.525,71.650002,42.700001
London,06jul2005,2005,7,6,3,128,16.1875,59.075001,25
London,07jul2005,2005,7,7,4,128,15.568749,74.050003,22.299999
London,08jul2005,2005,7,8,5,125,16.125,64.25,24.6
London,09jul2005,2005,7,9,6,125,17.862499,74.025002,21.299999
London,10jul2005,2005,7,10,0,140,21.11875,53.424999,26
London,11jul2005,2005,7,11,1,135,22.074999,55.150002,22.1
London,12jul2005,2005,7,12,2,132,20.200001,51.849998,28.6
London,13jul2005,2005,7,13,3,153,21.7875,51.150002,50.5
London,14jul2005,2005,7,14,4,142,23.56875,46.575001,56.799999
London,15jul2005,2005,7,15,5,155,21.65625,57.575001,38.099998
London,16jul2005,2005,7,16,6,136,18.775,45.275002,30.9
London,17jul2005,2005,7,17,0,133,21.28125,40.200001,60.299999
London,18jul2005,2005,7,18,1,138,20.112501,50.349998,49.200001
London,19jul2005,2005,7,19,2,128,17.768749,41.900002,34.599998
London,20jul2005,2005,7,20,3,111,19.3375,42.450001,19.4
London,21jul2005,2005,7,21,4,113,17.375,55.424999,26.1
London,22jul2005,2005,7,22,5,133,16.85,69.375,30.1
London,23jul2005,2005,7,23,6,114,18.987499,64.449997,47.799999
London,24jul2005,2005,7,24,0,119,18.043749,85.25,35.299999
London,25jul2005,2005,7,25,1,114,16.34375,85.375,20.1
London,26jul2005,2005,7,26,2,136,16.50625,57.325001,26.9
London,27jul2005,2005,7,27,3,115,14.724999,94.600006,24.9
London,28jul2005,2005,7,28,4,143,19.3375,80.599998,47.099998
London,29jul2005,2005,7,29,5,135,18.40625,55.5,42.400002
London,30jul2005,2005,7,30,6,120,16.875,69.349998,35
London,31jul2005,2005,7,31,0,138,16.799999,70.550003,16.200001
London,01aug2005,2005,8,1,1,132,17.56875,75.349998,35
London,02aug2005,2005,8,2,2,119,18.00625,60.150002,53.200001
London,03aug2005,2005,8,3,3,130,18.893749,49.99469,31.521053
London,04aug2005,2005,8,4,4,131,17.375,51.902077,33.094738
London,05aug2005,2005,8,5,5,123,17.378273,74.318512,34.952633
London,06aug2005,2005,8,6,6,130,15.525,58.224998,34.238888
London,07aug2005,2005,8,7,0,115,15.53125,50.200001,34.176472
London,08aug2005,2005,8,8,1,134,15.9625,51.099998,35.056252
London,09aug2005,2005,8,9,2,125,18.13125,42.125,35.599998
London,10aug2005,2005,8,10,3,144,19.15,59.25,35.893333
London,11aug2005,2005,8,11,4,127,19.65625,53.375,32.299999
London,12aug2005,2005,8,12,5,150,17.731251,59.099998,20.299999
London,13aug2005,2005,8,13,6,142,16.112499,72.75,32
London,14aug2005,2005,8,14,0,139,16.18125,70.724998,13.3
London,15aug2005,2005,8,15,1,137,16.924999,59.325001,22.6
London,16aug2005,2005,8,16,2,117,18.53125,51.799999,38.299999
London,17aug2005,2005,8,17,3,133,19.424999,52.150002,56
London,18aug2005,2005,8,18,4,147,21.1625,52.450001,65.400002
London,19aug2005,2005,8,19,5,131,17.38125,91.425003,37.711113
London,20aug2005,2005,8,20,6,121,16.643749,64.025002,37.168423
London,21aug2005,2005,8,21,0,123,19.293751,56.599998,38.035
London,22aug2005,2005,8,22,1,111,15.993751,94.025002,39.728573
London,23aug2005,2005,8,23,2,106,16.40625,56.799999,29.299999
London,24aug2005,2005,8,24,3,119,15.05625,79.525002,38
London,25aug2005,2005,8,25,4,113,14.89375,61.075001,37
London,26aug2005,2005,8,26,5,120,14.668751,51.974998,36.799999
London,27aug2005,2005,8,27,6,136,16.387501,64.050003,36.799999
London,28aug2005,2005,8,28,0,122,17.668751,57.299999,31.200001
London,29aug2005,2005,8,29,1,131,18.6,61.275002,26
London,30aug2005,2005,8,30,2,135,20.799999,57.325001,49.900002
London,31aug2005,2005,8,31,3,152,22.7875,51.849998,71.800003
London,01sep2005,2005,9,1,4,130,20.444916,58.275002,41.799999
London,02sep2005,2005,9,2,5,117,18.25816,52.224998,27.4
London,03sep2005,2005,9,3,6,109,19.644527,66.474998,54.5
London,04sep2005,2005,9,4,0,140,22.459049,59.525002,73.599998
London,05sep2005,2005,9,5,1,149,20.066242,76.025002,58.200001
London,06sep2005,2005,9,6,2,118,18.680145,73.625,51.700001
London,07sep2005,2005,9,7,3,131,18.680254,58.275002,50.599998
London,08sep2005,2005,9,8,4,153,19.330332,60.400002,49.599998
London,09sep2005,2005,9,9,5,118,19.559259,70.599998,50.400002
London,10sep2005,2005,9,10,6,116,19.82358,79.925003,39.099998
London,11sep2005,2005,9,11,0,133,16.52944,91.800003,18.4
London,12sep2005,2005,9,12,1,121,17.657833,69.099998,27.9
London,13sep2005,2005,9,13,2,111,16.751244,64.800003,54.299999
London,14sep2005,2005,9,14,3,125,19.75845,73.400002,45.400002
London,15sep2005,2005,9,15,4,118,17.736464,91.949997,41.5
London,16sep2005,2005,9,16,5,139,13.185762,64.050003,15
London,17sep2005,2005,9,17,6,116,10.627968,53.450001,18.1
London,18sep2005,2005,9,18,0,136,11.871522,74.724998,27.299999
London,19sep2005,2005,9,19,1,142,16.272285,62.924999,47.5
London,20sep2005,2005,9,20,2,129,16.165432,66.974998,53.299999
London,21sep2005,2005,9,21,3,128,16.943558,74.199997,45.400002
London,22sep2005,2005,9,22,4,115,15.665449,68.275002,79.800003
London,23sep2005,2005,9,23,5,107,14.794712,86.375,65.599998
London,24sep2005,2005,9,24,6,119,12.499669,58.020275,34.599998
London,25sep2005,2005,9,25,0,110,16.2152,71.024994,35.200001
London,26sep2005,2005,9,26,1,127,13.835933,68.775002,41.5
London,27sep2005,2005,9,27,2,154,16.200575,71.974998,47.799999
London,28sep2005,2005,9,28,3,119,11.735099,63.25,39.099998
London,29sep2005,2005,9,29,4,142,11.949678,60.575001,27.6
London,30sep2005,2005,9,30,5,144,15.164495,91.724998,45.5
London,01oct2005,2005,10,1,6,136,13.585561,70.150002,23.6
London,02oct2005,2005,10,2,0,121,11.470498,59.599998,12.4
London,03oct2005,2005,10,3,1,132,10.556652,72.5,32.299999
London,04oct2005,2005,10,4,2,140,12.649738,64.875,25.6
London,05oct2005,2005,10,5,3,151,13.064207,82.574997,34.099998
London,06oct2005,2005,10,6,4,141,14.714276,85.699997,67
London,07oct2005,2005,10,7,5,164,16.007853,74.550003,75.5
London,08oct2005,2005,10,8,6,125,15.457734,74.949997,65
London,09oct2005,2005,10,9,0,121,11.985378,65.900002,34.200001
London,10oct2005,2005,10,10,1,137,15.672454,66.224998,54.200001
London,11oct2005,2005,10,11,2,147,18.280539,72.824997,63.200001
London,12oct2005,2005,10,12,3,150,18.129599,87.400002,55.099998
London,13oct2005,2005,10,13,4,119,14.114239,86.375,23.299999
London,14oct2005,2005,10,14,5,110,13.992525,83.375,20.700001
London,15oct2005,2005,10,15,6,146,16.943636,70.025002,63.400002
London,16oct2005,2005,10,16,0,99,14.479092,73.099998,60.299999
London,17oct2005,2005,10,17,1,135,14.336961,84.875,60.900002
London,18oct2005,2005,10,18,2,140,11.449238,73.150002,55
London,19oct2005,2005,10,19,3,132,13.099844,82.650002,41.599998
London,20oct2005,2005,10,20,4,124,12.935278,65.875,42.099998
London,21oct2005,2005,10,21,5,145,13.614468,75.725006,38.900002
London,22oct2005,2005,10,22,6,131,13.363979,76.525002,33.099998
London,23oct2005,2005,10,23,0,140,11.214044,79.474998,34.099998
London,24oct2005,2005,10,24,1,140,13.407036,92.800003,32.099998
London,25oct2005,2005,10,25,2,129,15.286044,67.474998,41.700001
London,26oct2005,2005,10,26,3,135,15.043258,85.650002,49.5
London,27oct2005,2005,10,27,4,138,17.480114,69.050003,43.799999
London,28oct2005,2005,10,28,5,147,15.557584,82.199997,40.5
London,29oct2005,2005,10,29,6,140,14.450558,86.050003,27
London,30oct2005,2005,10,30,0,143,16.772409,76.025002,34.900002
London,31oct2005,2005,10,31,1,110,13.278,89.974998,42.799999
London,01nov2005,2005,11,1,2,133,12.25,70.724998,37
London,02nov2005,2005,11,2,3,142,13.85,90.574997,32.200001
London,03nov2005,2005,11,3,4,128,14.73125,72.450005,42.700001
London,04nov2005,2005,11,4,5,148,10.84375,67.650002,46.900002
London,05nov2005,2005,11,5,6,128,9.0562496,78.974998,37.700001
London,06nov2005,2005,11,6,0,126,11.975,87.724998,30
London,07nov2005,2005,11,7,1,143,11.13125,74.224998,44.700001
London,08nov2005,2005,11,8,2,147,13.675,72.675003,41.299999
London,09nov2005,2005,11,9,3,124,9.5437498,73.199997,30.1
London,10nov2005,2005,11,10,4,122,9.5249996,87.349998,43
London,11nov2005,2005,11,11,5,130,12.8375,74.650002,39.900002
London,12nov2005,2005,11,12,6,126,8.2375002,71.400002,38.700001
London,13nov2005,2005,11,13,0,122,6.2062502,82.650002,22.6
London,14nov2005,2005,11,14,1,127,5.1812501,79.400002,57.5
London,15nov2005,2005,11,15,2,152,7.8000002,76.775002,30.9
London,16nov2005,2005,11,16,3,137,5.6999998,68.099998,39.257694
London,17nov2005,2005,11,17,4,115,2.8812499,68.224998,30.5
London,18nov2005,2005,11,18,5,147,2.2625,76.849998,38.700001
London,19nov2005,2005,11,19,6,152,2.925,81.25,40.900002
London,20nov2005,2005,11,20,0,121,2.20625,82.974998,85.800003
London,21nov2005,2005,11,21,1,132,2.9375,84.5,74.099998
London,22nov2005,2005,11,22,2,159,4.6875,87.599998,43.5
London,23nov2005,2005,11,23,3,159,4.0500002,93.650002,33.299999
London,24nov2005,2005,11,24,4,156,5.4124999,78.75,44.900002
London,25nov2005,2005,11,25,5,143,1.36875,74.525002,26.1
London,26nov2005,2005,11,26,6,136,3.2312498,82.199997,13.3
London,27nov2005,2005,11,27,0,132,3.0875001,84.949997,17.4
London,28nov2005,2005,11,28,1,141,3.20625,75.199997,25
London,29nov2005,2005,11,29,2,159,2.85625,77.875,41.200001
London,30nov2005,2005,11,30,3,145,3.7,81.550003,65.300003
London,01dec2005,2005,12,1,4,157,7.0687499,88.099998,36.5
London,02dec2005,2005,12,2,5,175,8.625,77.349998,32.799999
London,03dec2005,2005,12,3,6,151,8.0874996,81.75,35.200001
London,04dec2005,2005,12,4,0,133,6.875,84.050003,41.5
London,05dec2005,2005,12,5,1,129,6.4124999,81.275002,36.700001
London,06dec2005,2005,12,6,2,147,3.8625,88.425003,29.1
London,07dec2005,2005,12,7,3,161,3.5,86,55.700001
London,08dec2005,2005,12,8,4,151,5.2249999,87.074997,26.1
London,09dec2005,2005,12,9,5,150,3.2874999,92.800003,65.400002
London,10dec2005,2005,12,10,6,150,4.46875,83.574997,76.900002
London,11dec2005,2005,12,11,0,139,3.2,90.150002,71.300003
London,12dec2005,2005,12,12,1,146,4.5062499,77.650002,36.299999
London,13dec2005,2005,12,13,2,149,5.7937498,77.125,29.799999
London,14dec2005,2005,12,14,3,161,6,79.825005,29.299999
London,15dec2005,2005,12,15,4,190,8.3874998,74.200005,36.599998
London,16dec2005,2005,12,16,5,173,8.7375002,65.324997,21.799999
London,17dec2005,2005,12,17,6,135,2.9928348,55.525002,12.7
London,18dec2005,2005,12,18,0,133,1.2776719,70.150002,41.599998
London,19dec2005,2005,12,19,1,165,4.6939082,80.050003,36.099998
London,20dec2005,2005,12,20,2,152,3.4312501,79,94.099998
London,21dec2005,2005,12,21,3,164,6.7687502,85.324997,65.699997
London,22dec2005,2005,12,22,4,157,7.5062499,77.400002,60.200001
London,23dec2005,2005,12,23,5,144,8.6378069,70.824997,53.5
London,24dec2005,2005,12,24,6,153,8.75,82.5,35.200001
London,25dec2005,2005,12,25,0,154,4.1687498,79.650002,20.700001
London,26dec2005,2005,12,26,1,169,3.46875,84.699997,13.3
London,27dec2005,2005,12,27,2,146,1.23125,82.724998,8.1000004
London,28dec2005,2005,12,28,3,158,-.19374999,84.383354,18.1
London,29dec2005,2005,12,29,4,158,.006249994,88.074997,51.099998
London,30dec2005,2005,12,30,5,176,3.48125,92.974998,37
London,31dec2005,2005,12,31,6,176,5.9312501,75.449997,34.599998
London,01jan2006,2006,1,1,0,147,5.7375002,78.75,16.6
London,02jan2006,2006,1,2,1,145,6.2687502,86.949997,26.799999
London,03jan2006,2006,1,3,2,157,7.2249999,92.025002,37.799999
London,04jan2006,2006,1,4,3,153,5.59375,83.525002,31.200001
London,05jan2006,2006,1,5,4,150,2.78125,75.099998,37.099998
London,06jan2006,2006,1,6,5,154,3,75.974998,39.5
London,07jan2006,2006,1,7,6,153,2.05,91.5,46.900002
London,08jan2006,2006,1,8,0,160,3.0562501,88.875,43.200001
London,09jan2006,2006,1,9,1,172,5.4249997,90.349998,65.800003
London,10jan2006,2006,1,10,2,152,6.3937502,83.474998,45.5
London,11jan2006,2006,1,11,3,153,7.5812502,75.599998,39.5
London,12jan2006,2006,1,12,4,162,3.0625,84.449997,56.599998
London,13jan2006,2006,1,13,5,156,5.8499999,77.875,45.400002
London,14jan2006,2006,1,14,6,148,7.5999999,87.074997,46.5
London,15jan2006,2006,1,15,0,142,8.0749998,86.699997,41.700001
London,16jan2006,2006,1,16,1,149,7.4000001,89.050003,46.5
London,17jan2006,2006,1,17,2,168,7.5250001,83.474998,29.5
London,18jan2006,2006,1,18,3,148,8.84375,89.25,34
London,19jan2006,2006,1,19,4,152,9.6187496,89.099998,51.599998
London,20jan2006,2006,1,20,5,149,8.5500002,68.474998,32.700001
London,21jan2006,2006,1,21,6,160,6.125,75.300003,26.799999
London,22jan2006,2006,1,22,0,138,2.8,80.004288,28.6
London,23jan2006,2006,1,23,1,148,1.71875,74.775002,61.099998
London,24jan2006,2006,1,24,2,148,.74375004,76.324997,64.900002
London,25jan2006,2006,1,25,3,167,1.525,79.699997,42.5
London,26jan2006,2006,1,26,4,143,2.89375,65.699997,26
London,27jan2006,2006,1,27,5,137,2.4875,66.25,21.9
London,28jan2006,2006,1,28,6,156,2.76875,65.625,39.599998
London,29jan2006,2006,1,29,0,186,3.2125001,70.425003,23.6
London,30jan2006,2006,1,30,1,147,4.3499999,73,38.700001
London,31jan2006,2006,1,31,2,159,4.2687502,78.050003,42.599998
London,01feb2006,2006,2,1,3,160,1.28125,83.125,62.5
London,02feb2006,2006,2,2,4,159,-.71875,83.474998,56.400002
London,03feb2006,2006,2,3,5,147,.14375,87.348824,55
London,04feb2006,2006,2,4,6,176,2.3812499,75.275002,46.099998
London,05feb2006,2006,2,5,0,135,4.5687499,83.650002,55.200001
London,06feb2006,2006,2,6,1,160,5.3375001,69.849998,55.299999
London,07feb2006,2006,2,7,2,153,7.2125001,72.724998,60.900002
London,08feb2006,2006,2,8,3,147,6.1999998,66.375,26.1
London,09feb2006,2006,2,9,4,135,3.33125,51.974998,21.9
London,10feb2006,2006,2,10,5,159,2.3875,64.300003,30.200001
London,11feb2006,2006,2,11,6,142,2.8,70.625,67.099998
London,12feb2006,2006,2,12,0,167,5.2312498,93.900002,35.400002
London,13feb2006,2006,2,13,1,176,8.625,81.375,56.400002
London,14feb2006,2006,2,14,2,179,8.7124996,73.724998,57.299999
London,15feb2006,2006,2,15,3,178,9.1312504,73.025002,48.5
London,16feb2006,2006,2,16,4,165,6.875,76.199997,47.700001
London,17feb2006,2006,2,17,5,132,7.3062501,69,45.700001
London,18feb2006,2006,2,18,6,157,4.3125,80.324997,36.900002
London,19feb2006,2006,2,19,0,163,4.6312499,92.050003,31.799999
London,20feb2006,2006,2,20,1,156,5.2125001,61.775002,21.5
London,21feb2006,2006,2,21,2,145,3.65625,80.875,16.700001
London,22feb2006,2006,2,22,3,156,2.7750001,81.925003,24.200001
London,23feb2006,2006,2,23,4,158,1.65,91.849998,19.9
London,24feb2006,2006,2,24,5,193,1.95625,70.349998,43.200001
London,25feb2006,2006,2,25,6,173,3.9375,59.525002,26.9
London,26feb2006,2006,2,26,0,162,4.0875001,62.375,15.3
London,27feb2006,2006,2,27,1,168,3.78125,65.75,30.700001
London,28feb2006,2006,2,28,2,163,3.16875,53.5,17.299999
London,01mar2006,2006,3,1,3,147,1.45625,59.573021,36.099998
London,02mar2006,2006,3,2,4,145,1.1625,63.794315,48.700001
London,03mar2006,2006,3,3,5,174,1.80625,62.724998,37.799999
London,04mar2006,2006,3,4,6,156,.74374998,61.450001,40.400002
London,05mar2006,2006,3,5,0,142,2.9124999,52.646004,25.5
London,06mar2006,2006,3,6,1,163,3.9937501,62.974998,25.1
London,07mar2006,2006,3,7,2,173,4.6624999,86.474998,58.700001
London,08mar2006,2006,3,8,3,158,8.1625004,90.900002,45.200001
London,09mar2006,2006,3,9,4,173,9.0375004,85,45.700001
London,10mar2006,2006,3,10,5,162,6.0062499,65.025002,31.1
London,11mar2006,2006,3,11,6,127,3.875,68.974998,20
London,12mar2006,2006,3,12,0,152,1.85625,58.825001,31.799999
London,13mar2006,2006,3,13,1,187,2.2625,45.813381,43.599998
London,14mar2006,2006,3,14,2,180,3.8687501,65.875,69.099998
London,15mar2006,2006,3,15,3,154,6.21875,63.150002,55.599998
London,16mar2006,2006,3,16,4,152,1.84375,76.599998,35.599998
London,17mar2006,2006,3,17,5,155,3.2750001,68.400002,38.299999
London,18mar2006,2006,3,18,6,137,4.0124998,61.574997,36
London,19mar2006,2006,3,19,0,151,5.5625,61.75,20.200001
London,20mar2006,2006,3,20,1,170,3.96875,71.599998,21.9
London,21mar2006,2006,3,21,2,145,3.7437501,54.200001,19.200001
London,22mar2006,2006,3,22,3,161,3.0562499,52.650002,21.1
London,23mar2006,2006,3,23,4,168,5.125,40.174999,50.900002
London,24mar2006,2006,3,24,5,189,9.1062498,84.099998,50.5
London,25mar2006,2006,3,25,6,159,11.14375,77.099998,33.5
London,26mar2006,2006,3,26,0,146,12.660535,87,24.1
London,27mar2006,2006,3,27,1,165,11.96875,82.800003,31.6
London,28mar2006,2006,3,28,2,155,10.60625,64.375,38.200001
London,29mar2006,2006,3,29,3,168,9.8687496,70.324997,36.900002
London,30mar2006,2006,3,30,4,137,11.56875,75.875,40.200001
London,31mar2006,2006,3,31,5,169,12.65,63.200001,48.099998
London,01apr2006,2006,4,1,6,160,11.31875,59.900002,30.487501
London,02apr2006,2006,4,2,0,119,9.7749996,73.425003,31.387501
London,03apr2006,2006,4,3,1,138,9.1937494,57.900002,31.799999
London,04apr2006,2006,4,4,2,148,5.5500002,53.775002,17.1
London,05apr2006,2006,4,5,3,134,5.34375,40.474998,17.6
London,06apr2006,2006,4,6,4,162,7.1437497,38.575001,35.900002
London,07apr2006,2006,4,7,5,138,7.8000002,70.150002,40.5
London,08apr2006,2006,4,8,6,143,8.6499996,45.174999,20.299999
London,09apr2006,2006,4,9,0,122,6.2875004,62.150002,12.1
London,10apr2006,2006,4,10,1,157,5.6624999,54.150002,20
London,11apr2006,2006,4,11,2,141,5.1624999,71.025002,38.799999
London,12apr2006,2006,4,12,3,164,8.5749998,55.549999,29.700001
London,13apr2006,2006,4,13,4,147,12.15,70.574997,37.5
London,14apr2006,2006,4,14,5,133,11.09375,76.099998,25.799999
London,15apr2006,2006,4,15,6,133,11.05625,79.25,41.799999
London,16apr2006,2006,4,16,0,126,11.24375,63,31.799999
London,17apr2006,2006,4,17,1,147,10.44375,55.200001,22.9
London,18apr2006,2006,4,18,2,138,10.24375,53.275002,39.799999
London,19apr2006,2006,4,19,3,142,10.7375,63.424999,39.599998
London,20apr2006,2006,4,20,4,158,11.58125,82.074997,38.099998
London,21apr2006,2006,4,21,5,120,13.43125,56.849998,36.400002
London,22apr2006,2006,4,22,6,129,12.20625,55.449997,35.599998
London,23apr2006,2006,4,23,0,152,10.7875,84.199997,37.700001
London,24apr2006,2006,4,24,1,134,11.775,82.949997,64.400002
London,25apr2006,2006,4,25,2,123,10.875,81.574997,70.400002
London,26apr2006,2006,4,26,3,153,11.75625,60.125,30.200001
London,27apr2006,2006,4,27,4,146,12.6,53.025002,30
London,28apr2006,2006,4,28,5,145,10.9875,55.375,25.700001
London,29apr2006,2006,4,29,6,158,10.0875,48.924999,19.299999
London,30apr2006,2006,4,30,0,131,9.3812504,66.775002,31.6
London,01may2006,2006,5,1,1,145,11.05625,65.574997,20.6
London,02may2006,2006,5,2,2,135,10.21875,61.224998,41.599998
London,03may2006,2006,5,3,3,127,13.79375,63.450001,46.5
London,04may2006,2006,5,4,4,127,19.625,46.700001,65
London,05may2006,2006,5,5,5,140,16.299999,54.450001,47.5
London,06may2006,2006,5,6,6,133,12.43125,70.800003,33.200001
London,07may2006,2006,5,7,0,148,14.54375,69.425003,27.200001
London,08may2006,2006,5,8,1,134,12.85625,83.925003,56.099998
London,09may2006,2006,5,9,2,122,13.9,74.974998,48.299999
London,10may2006,2006,5,10,3,140,15.88125,65.525002,51.5
London,11may2006,2006,5,11,4,132,15.7625,39.924999,37.799999
London,12may2006,2006,5,12,5,140,16.68125,44,63.5
London,13may2006,2006,5,13,6,138,14.65625,67.474998,45.700001
London,14may2006,2006,5,14,0,139,13.31875,77.525002,34.400002
London,15may2006,2006,5,15,1,139,14.4375,73.150002,53
London,16may2006,2006,5,16,2,135,14.29375,71.574997,42.400002
London,17may2006,2006,5,17,3,131,13.56875,84.849998,40.200001
London,18may2006,2006,5,18,4,143,14.59375,67.199997,53.400002
London,19may2006,2006,5,19,5,114,13.78125,68.849998,39.400002
London,20may2006,2006,5,20,6,128,12.825001,75.625,33.599998
London,21may2006,2006,5,21,0,118,12.55,87.375,37.088001
London,22may2006,2006,5,22,1,151,12.40625,78.150002,35.948002
London,23may2006,2006,5,23,2,125,10.24375,61.574997,37.400002
London,24may2006,2006,5,24,3,123,11.675,71.949997,34.400002
London,25may2006,2006,5,25,4,130,13.675,62.575001,28.200001
London,26may2006,2006,5,26,5,149,15.8875,81.724998,36.900002
London,27may2006,2006,5,27,6,125,15.14375,88.225006,26.5
London,28may2006,2006,5,28,0,124,13.8,54.200001,19.4
London,29may2006,2006,5,29,1,128,11.6625,54.724998,15.8
London,30may2006,2006,5,30,2,140,9.3874998,49.599998,12.5
London,31may2006,2006,5,31,3,132,10.420795,46.575001,17.700001
London,01jun2006,2006,6,1,4,116,10.8625,61.724998,24.6
London,02jun2006,2006,6,2,5,158,14.6375,63.5,41.400002
London,03jun2006,2006,6,3,6,130,16.46875,39.174999,33.099998
London,04jun2006,2006,6,4,0,139,16.581249,48.224998,27.6
London,05jun2006,2006,6,5,1,129,15.89375,59.125,29.700001
London,06jun2006,2006,6,6,2,133,14.68125,51.575001,29.9
London,07jun2006,2006,6,7,3,136,18.200001,52.575001,44.400002
London,08jun2006,2006,6,8,4,136,20.0875,48.975002,57.200001
London,09jun2006,2006,6,9,5,143,19.6625,43.375,60.599998
London,10jun2006,2006,6,10,6,151,21.356251,37.599998,53.200001
London,11jun2006,2006,6,11,0,150,22.737499,51.575001,40.099998
London,12jun2006,2006,6,12,1,164,24.543751,41.075001,49.799999
London,13jun2006,2006,6,13,2,169,20.35,78.550003,38.099998
London,14jun2006,2006,6,14,3,116,15.9625,77.349998,21.299999
London,15jun2006,2006,6,15,4,130,15.61875,55.549999,23.5
London,16jun2006,2006,6,16,5,145,17.918751,52.349998,42.799999
London,17jun2006,2006,6,17,6,143,20.887501,44.150002,50.599998
London,18jun2006,2006,6,18,0,133,19.956251,51.275002,49.599998
London,19jun2006,2006,6,19,1,110,17.331249,66.324997,40.700001
London,20jun2006,2006,6,20,2,122,18.106251,57.099998,41.599998
London,21jun2006,2006,6,21,3,121,16.731251,49.400002,36.5
London,22jun2006,2006,6,22,4,123,15.3,46.424999,33.099998
London,23jun2006,2006,6,23,5,139,16.00625,45.375,44.900002
London,24jun2006,2006,6,24,6,139,18.4625,46.174999,38.700001
London,25jun2006,2006,6,25,0,118,18.237499,51.599998,41.5
London,26jun2006,2006,6,26,1,153,14.8,86.925003,22
London,27jun2006,2006,6,27,2,118,15.01875,64.375,23.5
London,28jun2006,2006,6,28,3,125,16.84375,48.325001,35.5
London,29jun2006,2006,6,29,4,112,17.825001,52.099998,47.200001
London,30jun2006,2006,6,30,5,153,20.025,35.25,43.700001
London,01jul2006,2006,7,1,6,144,21.6625,39.150002,57.599998
London,02jul2006,2006,7,2,0,166,24.49375,38.674999,42.200001
London,03jul2006,2006,7,3,1,159,23.606251,37.224998,43.5
London,04jul2006,2006,7,4,2,150,23.74375,52.049999,57.900002
London,05jul2006,2006,7,5,3,114,20.65,80.849998,98.199997
London,06jul2006,2006,7,6,4,141,20.762501,74.625,60.700001
London,07jul2006,2006,7,7,5,129,18.956249,61.75,41.799999
London,08jul2006,2006,7,8,6,106,17.71875,49.424999,32.400002
London,09jul2006,2006,7,9,0,124,18.5,71.625,26.4
London,10jul2006,2006,7,10,1,118,18.025,77.099998,45.5
London,11jul2006,2006,7,11,2,111,20.43125,51.575001,26
London,12jul2006,2006,7,12,3,114,19.700001,42.275002,37.200001
London,13jul2006,2006,7,13,4,127,18.293749,63.700001,22.4
London,14jul2006,2006,7,14,5,113,17.268749,49.5,30.1
London,15jul2006,2006,7,15,6,130,19.225,48.224998,30.1
London,16jul2006,2006,7,16,0,144,21.487499,46.849998,31.6
London,17jul2006,2006,7,17,1,132,23.25,34.474998,38.5
London,18jul2006,2006,7,18,2,153,23.956249,35.400002,50.799999
London,19jul2006,2006,7,19,3,163,26.137501,40.825001,56.299999
London,20jul2006,2006,7,20,4,123,24.9,46.925003,68.599998
London,21jul2006,2006,7,21,5,145,24.074999,49.25,73.300003
London,22jul2006,2006,7,22,6,157,24.393749,74.150002,53.799999
London,23jul2006,2006,7,23,0,142,21.5375,64.5,38.599998
London,24jul2006,2006,7,24,1,153,22.25,45.775959,37.700001
London,25jul2006,2006,7,25,2,145,24.469196,46.700001,60.5
London,26jul2006,2006,7,26,3,139,25.856251,49.200001,60.799999
London,27jul2006,2006,7,27,4,163,24.575001,52.025002,49.5
London,28jul2006,2006,7,28,5,142,22.456249,61.400002,38
London,29jul2006,2006,7,29,6,147,21.106251,53.700001,36.099998
London,30jul2006,2006,7,30,0,109,21.35,45.575001,31.5
London,31jul2006,2006,7,31,1,133,19.814667,52.599998,39.299999
London,01aug2006,2006,8,1,2,138,18.118752,55.849998,29.6
